2hw5A02	1	10	12	10
4wczA02	1	10	12	10
5kjpA02	1	10	12	10
4u19B02	1	10	12	10
2vreA02	1	10	12	10
3hinA02	1	10	12	10
4jcsA02	1	10	12	10
1jxzC02	1	10	12	10
4og1A02	1	10	12	10
4nekA02	1	10	12	10
3swxA02	1	10	12	10
4jvtA02	1	10	12	10
4di1C02	1	10	12	10
3t8aC02	1	10	12	10
1vq8W02	1	10	15	30
6uphD00	1	10	20	10
4e45C00	1	10	20	10
1p3gF00	1	10	20	10
3b0dB00	1	10	20	10
1id3G00	1	10	20	10
2hueB00	1	10	20	10
6y36C01	1	10	20	10
6f3tE01	1	10	20	10
3b0dC00	1	10	20	10
1tafA00	1	10	20	10
1f1eA00	1	10	20	10
3v9rB00	1	10	20	10
1kx5A00	1	10	20	10
1jfiB00	1	10	20	10
6a7uA00	1	10	20	10
1bh9A00	1	10	20	10
7lv8B01	1	10	20	10
2l5aA00	1	10	20	10
3ip4C01	1	10	20	60
3a1kA01	1	10	20	60
1i11A00	1	10	30	10
2hdzA00	1	10	30	10
3tmmA01	1	10	30	10
7cyuA01	1	10	30	10
2d7lA01	1	10	30	10
3bhgA03	1	10	40	30
1dofA03	1	10	40	30
6ig5A03	1	10	40	30
3gtdA03	1	10	40	30
6rxaA01	1	10	40	30
4nleA03	1	10	40	30
3oceA03	1	10	40	30
1q5nA03	1	10	40	30
3u13A02	1	10	40	40
3bwvA02	1	10	40	40
2vfrA05	1	10	45	10
3js8A04	1	10	45	10
5fxdA04	1	10	45	10
4bbyA06	1	10	45	10
6ktaB02	1	10	60	10
1bi0A02	1	10	60	10
2h09A02	1	10	60	10
3j7aW01	1	10	60	20
1tgrA00	1	10	100	10
5nm7G01	1	10	101	10
3d2yA02	1	10	101	10
7aj9A01	1	10	101	10
1eakA01	1	10	101	10
2n2zA00	1	10	110	10
1l6hA00	1	10	110	10
1hypA00	1	10	110	10
8db4E01	1	10	110	10
1beaA00	1	10	110	10
6s3fA01	1	10	110	10
2lvfA00	1	10	110	10
4oydB00	1	10	132	20
4jlrC00	1	10	132	20
5wp3B00	1	10	132	20
7ye1D01	1	10	132	30
4c2mA06	1	10	132	30
5fj8A06	1	10	132	30
7s00D01	1	10	132	30
4qclA05	1	10	132	60
2gv9B06	1	10	132	60
3ju5A01	1	10	135	10
1cmbA00	1	10	140	10
1dgsA05	1	10	150	20
3mfiA03	1	10	150	20
3mabA00	1	10	150	20
2nrtA02	1	10	150	20
3zdbA02	1	10	150	20
4i2aA02	1	10	150	20
6ib8C01	1	10	150	20
4p4mA01	1	10	150	20
2q0zX02	1	10	150	20
1b43A02	1	10	150	20
3c1yA03	1	10	150	20
4q45A03	1	10	150	20
7klfA03	1	10	150	20
2p6rA04	1	10	150	20
4ez6A04	1	10	150	20
1bvsA02	1	10	150	20
5m59A05	1	10	150	20
2zubB01	1	10	150	20
4yfkA03	1	10	150	20
7r0kA02	1	10	150	20
1aroP05	1	10	150	20
1b22A00	1	10	150	20
1z00B00	1	10	150	20
2mutA00	1	10	150	20
2l5yA02	1	10	150	50
2d3dA00	1	10	150	50
3tacB03	1	10	150	50
3k1rB00	1	10	150	50
1sv0D00	1	10	150	50
3tacB02	1	10	150	50
6qwvH02	1	10	150	50
3tadB01	1	10	150	50
4mhvA00	1	10	150	50
2lpeA02	1	10	150	50
1z1vA00	1	10	150	50
2eapA01	1	10	150	50
2dl0A01	1	10	150	50
1v85A00	1	10	150	50
1wudA00	1	10	150	80
4qjfB02	1	10	150	80
2dgzA01	1	10	150	80
1yt3A02	1	10	150	80
3cymA03	1	10	150	80
3safA02	1	10	150	80
2pmzF02	1	10	150	80
2k4hA01	1	10	150	90
4ic9A00	1	10	150	90
1hekA00	1	10	150	90
3mdaA01	1	10	150	110
1bpeA01	1	10	150	110
6vwbA01	1	10	150	110
1rm6C02	1	10	150	120
3uncA02	1	10	150	120
1dgjA02	1	10	150	120
4acoA01	1	10	150	130
2a3vB01	1	10	150	130
2kkpA00	1	10	150	130
2kj9A00	1	10	150	130
2a19A02	1	10	150	190
1j97A02	1	10	150	210
4ap9A02	1	10	150	210
4uavA02	1	10	150	240
3qubA02	1	10	150	240
1aq6A02	1	10	150	240
4ex6A02	1	10	150	240
4jb3A02	1	10	150	240
1cqzB02	1	10	150	240
2ymmA02	1	10	150	240
2fi1A02	1	10	150	240
1te2A02	1	10	150	240
3cnhB02	1	10	150	240
3mc1A02	1	10	150	240
2hdoA02	1	10	150	240
3e58A02	1	10	150	240
3l5kA02	1	10	150	240
1rdfA02	1	10	150	240
3umgA02	1	10	150	240
3d6jA02	1	10	150	240
2go7A02	1	10	150	240
2w43A02	1	10	150	240
2fdrA02	1	10	150	240
2nyvA02	1	10	150	240
4uw9A02	1	10	150	240
3s6jE02	1	10	150	240
1t94B01	1	10	150	810
3ei3A04	1	10	150	910
2dlrA00	1	10	167	10
1fqjB02	1	10	167	10
3pvuA02	1	10	167	10
3ab3D00	1	10	167	10
2acxA01	1	10	167	10
3jamI03	1	10	168	20
1dk8A01	1	10	196	10
6ra3A02	1	10	210	20
2ii2A04	1	10	220	10
1anxA04	1	10	220	10
4x9pA03	1	10	220	10
2ii2A02	1	10	220	10
2ii2A03	1	10	220	10
1n00A02	1	10	220	10
1n00A04	1	10	220	10
1avcA07	1	10	220	10
1bc9A01	1	10	220	20
2crwA00	1	10	220	150
2iqjB00	1	10	220	150
2owaA01	1	10	220	150
5nxbC00	1	10	225	10
1qdmA03	1	10	225	10
1n69B00	1	10	225	10
3s64A00	1	10	225	10
1of9A00	1	10	225	10
4e6yA03	1	10	230	10
1a75A00	1	10	238	10
2mrdA00	1	10	238	10
4m2pA02	1	10	238	10
2khnA00	1	10	238	10
1fpwA01	1	10	238	10
3op0A02	1	10	238	10
3tduA01	1	10	238	10
3o4yA01	1	10	238	10
1eg3A03	1	10	238	10
1y1aA01	1	10	238	10
1eg3A04	1	10	238	10
4gftA00	1	10	238	10
4c0kA01	1	10	238	10
3jtdC01	1	10	238	10
3jvtB01	1	10	238	10
4ygbB00	1	10	238	10
1uurA03	1	10	238	10
3i5gB02	1	10	238	10
3a8rA01	1	10	238	10
1ij5A02	1	10	238	10
1bg1A03	1	10	238	10
6e1mA01	1	10	238	10
1djxB01	1	10	238	10
1sraA00	1	10	238	10
8emxA01	1	10	238	10
4wriA00	1	10	238	10
6ocxA00	1	10	238	10
1hqvA00	1	10	238	10
1ij5A03	1	10	238	10
1qv0A00	1	10	238	10
4i5jA02	1	10	238	10
1v1gA00	1	10	238	10
1qxpA05	1	10	238	10
4d1eA04	1	10	238	10
2ccmA00	1	10	238	10
7eebI01	1	10	238	10
3sibA00	1	10	238	10
4c0kA02	1	10	238	10
1pulA00	1	10	238	10
2m7lA01	1	10	238	10
2kbiA01	1	10	238	10
2m7lA02	1	10	238	10
1jfkA02	1	10	238	10
2kldA01	1	10	238	10
1nyaA00	1	10	238	10
2lvvA00	1	10	238	10
7uo6A01	1	10	238	20
5dicA00	1	10	238	20
1ow4A00	1	10	238	20
4pt1B00	1	10	238	20
3dxlA01	1	10	238	20
3nhiA02	1	10	238	20
4ozdA00	1	10	238	20
8bslA01	1	10	238	210
3i05B02	1	10	240	10
2pidA02	1	10	240	10
2g36A02	1	10	240	10
2j5bA02	1	10	240	10
2yy5A02	1	10	240	10
5usfA03	1	10	240	10
2vyrA00	1	10	245	10
1v31A00	1	10	245	10
2ruhA00	1	10	245	10
5yxeA03	1	10	246	10
4f5sA01	1	10	246	10
6ockA02	1	10	246	10
6qipA05	1	10	246	10
4k71A06	1	10	246	10
1j78A05	1	10	246	10
5svhA00	1	10	246	20
2gutA00	1	10	246	20
4d7xA00	1	10	246	20
1h5wB01	1	10	246	30
3gquA00	1	10	246	90
2v36A02	1	10	246	130
3mhsB00	1	10	246	140
4tq1A03	1	10	246	190
2dyoA02	1	10	246	190
2v3cC03	1	10	260	30
1dulA00	1	10	260	30
3fymA00	1	10	260	40
2hinA00	1	10	260	40
3zhiA00	1	10	260	40
3kz3A00	1	10	260	40
1xwrC00	1	10	260	40
3f6wE00	1	10	260	40
3bd1A00	1	10	260	40
3gn5B02	1	10	260	40
3bs3A00	1	10	260	40
6lffA00	1	10	260	40
4y42A01	1	10	260	40
2xcjA00	1	10	260	40
2xsdC01	1	10	260	40
3g7dA01	1	10	260	40
2auwB02	1	10	260	40
4z5hA00	1	10	260	40
4o8bA00	1	10	260	40
7zcvA01	1	10	260	40
6b9sB02	1	10	260	40
6f8hC00	1	10	260	40
3qwgB00	1	10	260	40
5yszA01	1	10	260	40
7xi5A01	1	10	260	40
3mlfE00	1	10	260	40
5d4z201	1	10	260	40
1ic8B01	1	10	260	40
5yclA01	1	10	260	40
1neqA00	1	10	260	40
2kpjA01	1	10	260	40
1x2lA01	1	10	260	40
2jvlA01	1	10	260	40
2mqkA00	1	10	260	40
6te6A01	1	10	260	60
1bgwA03	1	10	268	10
1zvuA03	1	10	268	10
4fm9A05	1	10	268	10
6hqfB03	1	10	274	20
1twfA05	1	10	274	100
5vi5D01	1	10	274	100
1hqmD02	1	10	274	100
3ocfD01	1	10	275	10
2ptrA01	1	10	275	10
1b8fA01	1	10	275	10
5v4lA01	1	10	275	10
3c8tA01	1	10	275	10
6iemC01	1	10	275	10
4fccA01	1	10	285	10
1is8A01	1	10	286	10
1g1xB00	1	10	287	10
2n74A00	1	10	287	10
4xpzA02	1	10	287	10
1d2dA00	1	10	287	10
2xzmO02	1	10	287	10
1yzbA02	1	10	287	10
3tguH00	1	10	287	20
6hdzA01	1	10	287	40
1wleA01	1	10	287	40
3qo8A01	1	10	287	40
3vbbE01	1	10	287	40
1serA01	1	10	287	40
3k04B00	1	10	287	70
1jvmB00	1	10	287	70
1p7bA01	1	10	287	70
3sypA02	1	10	287	70
5b1aC01	1	10	287	70
4gx5A01	1	10	287	70
4p2zA00	1	10	287	70
7tddA01	1	10	287	70
7tj9A02	1	10	287	70
5cbgA00	1	10	287	70
2yevA02	1	10	287	70
5hvdA02	1	10	287	70
2h8pC00	1	10	287	70
3kg2A05	1	10	287	70
7cm3A01	1	10	287	70
1orqC01	1	10	287	70
3ukmA01	1	10	287	70
1fs0G02	1	10	287	80
3ofnY00	1	10	287	80
6rdbS01	1	10	287	80
5z62B01	1	10	287	90
3hb3B02	1	10	287	90
7qhmE01	1	10	287	90
1fftB01	1	10	287	90
3w7tA02	1	10	287	100
3by6A02	1	10	287	100
3e35A02	1	10	287	100
1s3jB03	1	10	287	100
2p90A02	1	10	287	100
2hr3B03	1	10	287	100
3ic7A02	1	10	287	100
7o4jU01	1	10	287	100
1fpoA01	1	10	287	110
1nz6A00	1	10	287	110
2guzA00	1	10	287	110
6jmgB02	1	10	287	110
1gh6A01	1	10	287	110
4fppB01	1	10	287	130
2p67A03	1	10	287	130
3tk1B03	1	10	287	130
2lfrA00	1	10	287	130
4gczA03	1	10	287	130
1ixmA01	1	10	287	130
4i5sB03	1	10	287	130
1l1fA03	1	10	287	140
1cp9A02	1	10	287	150
1pnkA02	1	10	287	150
3k3wA02	1	10	287	150
2xz3A03	1	10	287	210
1df4A00	1	10	287	210
1y4mA00	1	10	287	210
2lp7A00	1	10	287	210
2x7rB00	1	10	287	210
3mhsC01	1	10	287	210
1pd3A00	1	10	287	230
4wfaV00	1	10	287	310
4a17U01	1	10	287	310
1g8mA01	1	10	287	440
5jjnB00	1	10	287	470
4l8jA04	1	10	287	470
1vf7A03	1	10	287	470
3brcA01	1	10	287	470
3lnnB03	1	10	287	470
1rsoA01	1	10	287	470
4cs4A01	1	10	287	540
1o9gA02	1	10	287	540
5zwlE02	1	10	287	540
2jvdA00	1	10	287	540
2pusA02	1	10	287	540
2rjzA01	1	10	287	540
4u3jA03	1	10	287	600
1ta8A01	1	10	287	610
5mmjb02	1	10	287	610
3u11A01	1	10	287	630
4d7sA01	1	10	287	630
3csxA00	1	10	287	660
2f66F00	1	10	287	660
1x4tA01	1	10	287	660
1rv2D04	1	10	287	690
4fvmA06	1	10	287	690
1s5jA04	1	10	287	690
3k59A06	1	10	287	690
2py5A04	1	10	287	690
3jcuZ00	1	10	287	740
6aveA01	1	10	287	770
1wp7A00	1	10	287	770
2fb5A01	1	10	287	770
1ztmB04	1	10	287	770
3s3xB01	1	10	287	770
2l35A00	1	10	287	770
2qtsA04	1	10	287	820
4w4lA00	1	10	287	850
5dedF02	1	10	287	860
7sbhA01	1	10	287	990
4e4eA01	1	10	287	990
3gwkE00	1	10	287	1060
4abmD00	1	10	287	1060
3txsC01	1	10	287	1060
3hr0B01	1	10	287	1060
3favD00	1	10	287	1060
4i0xG00	1	10	287	1060
4gzrB00	1	10	287	1060
3g80A00	1	10	287	1060
3h6pC00	1	10	287	1060
2kg7A00	1	10	287	1060
4gzrC00	1	10	287	1060
7odyC01	1	10	287	1080
2a3qA00	1	10	287	1080
1yvwA00	1	10	287	1080
3craA02	1	10	287	1080
2jgdA01	1	10	287	1150
6rldA01	1	10	287	1260
3udcA01	1	10	287	1260
3i53A02	1	10	287	1350
8d8lN01	1	10	287	1480
5mmjn01	1	10	287	1480
3mttA00	1	10	287	1490
3na7A00	1	10	287	1490
5y06A01	1	10	287	1490
1x0pE02	1	10	287	1540
2wicA02	1	10	287	1770
4z0mC02	1	10	287	2460
3l3sA02	1	10	287	2460
3qkaE02	1	10	287	2460
7a23K01	1	10	287	3510
7qruC01	1	10	287	3510
6g2jK00	1	10	287	3510
3ze3E00	1	10	287	3610
4cyiA03	1	10	287	3700
4v19700	1	10	287	3980
5h1sd00	1	10	287	3980
3id6A02	1	10	287	4070
6ozwA04	1	10	290	10
1iweA02	1	10	300	10
4uobA02	1	10	340	30
1kg2A02	1	10	340	30
4b21A02	1	10	340	30
1pu6A02	1	10	340	30
4ew0A00	1	10	340	30
3n0uA02	1	10	340	30
4ai5B00	1	10	340	30
3nnqA00	1	10	340	70
7aduA01	1	10	340	70
2zcmA00	1	10	357	10
2yveB00	1	10	357	10
3tp3A02	1	10	357	10
2iu5B00	1	10	357	10
4aciA00	1	10	357	10
2rekA00	1	10	357	10
4d5cA02	1	10	357	10
6ko8A00	1	10	357	10
3htaC00	1	10	357	10
2y2zA02	1	10	357	10
2np5D00	1	10	357	10
2rasA01	1	10	357	10
4x1eA02	1	10	357	10
4mxmB02	1	10	357	10
3colB00	1	10	357	10
3vokA00	1	10	357	10
3dpjF00	1	10	357	10
4gfkA00	1	10	357	10
2iaiA02	1	10	357	10
3dewA02	1	10	357	10
1t33A02	1	10	357	10
3qkxB00	1	10	357	10
2fq4A02	1	10	357	10
6dewA01	1	10	357	10
2eh3A02	1	10	357	10
3lhqB00	1	10	357	10
4yzeB00	1	10	357	10
3bjbD00	1	10	357	10
2hyjA02	1	10	357	10
2g7gA00	1	10	357	10
3kkdA00	1	10	357	10
3gziA00	1	10	357	10
6wafB00	1	10	357	10
2wv1A02	1	10	357	10
2g7lA00	1	10	357	10
2fbqA00	1	10	357	10
3vprA02	1	10	357	10
1zk8B02	1	10	357	10
2hxoA02	1	10	357	10
2f07B00	1	10	357	10
2np3A00	1	10	357	10
2of7A02	1	10	357	10
1ui6A00	1	10	357	10
3aqtA00	1	10	357	10
3o60A00	1	10	357	10
3nnrA00	1	10	357	10
5d1rB00	1	10	357	10
3fiwA02	1	10	357	10
3f0cA02	1	10	357	10
3c07B00	1	10	357	10
3ljlA00	1	10	357	10
3npiB00	1	10	357	10
4nn1A00	1	10	357	10
4g12A02	1	10	357	10
1jusD02	1	10	357	10
2xgvA00	1	10	375	10
1qrjA01	1	10	375	10
6omtA01	1	10	375	10
2y4zA00	1	10	375	10
1em9B00	1	10	375	10
4gerA02	1	10	390	10
3t8vA03	1	10	390	10
4gaaA03	1	10	390	10
4k90A02	1	10	390	10
3mdjA02	1	10	390	10
4fgmA02	1	10	390	10
5do9A02	1	10	400	10
2xtzC02	1	10	400	10
6c87A03	1	10	405	10
6lqlA03	1	10	405	10
2yg5A03	1	10	405	10
1reoA03	1	10	405	10
1vg0A03	1	10	405	10
2e1mA05	1	10	405	10
8eefB01	1	10	405	10
1vkaB00	1	10	418	10
1mb8A02	1	10	418	10
2wa7A01	1	10	418	10
1pxyB01	1	10	418	10
1pxyA04	1	10	418	10
6b9hA00	1	10	418	10
5l0oA00	1	10	418	10
1ujoA00	1	10	418	10
1b85A02	1	10	420	10
4uscA02	1	10	420	10
3vliA04	1	10	420	10
3uw8A02	1	10	420	10
8ff7A02	1	10	420	10
7qtwA01	1	10	437	10
4qvxA00	1	10	437	10
4s0pA00	1	10	437	10
2vtyA00	1	10	437	10
4mi8B00	1	10	437	10
2jbyA00	1	10	437	10
3qbrX00	1	10	437	10
6odhC01	1	10	437	10
2bidA00	1	10	437	10
4m0sA00	1	10	437	20
2uxeA00	1	10	437	20
2vvyA01	1	10	437	20
2ae4A00	1	10	439	10
5b1aD00	1	10	442	10
1pvrA01	1	10	443	10
1ae9A00	1	10	443	10
1aihA00	1	10	443	10
2a3vA02	1	10	443	10
1m6xA02	1	10	443	10
2xzmG00	1	10	455	10
5o5jG01	1	10	455	10
2o5cB02	1	10	460	10
1eysC02	1	10	468	10
1eysC01	1	10	468	10
4bcmD01	1	10	472	10
2ivxB01	1	10	472	10
4f7nB01	1	10	472	10
1guxB00	1	10	472	10
7jv7B01	1	10	472	10
1ungE00	1	10	472	10
1w98B01	1	10	472	10
1f5qB02	1	10	472	10
